time,B
0.0,0.05182735253240041
3.987987987987988,0.47402815513002483
7.975975975975976,0.18588304790121768
12.012012012012011,1.9884429742073217
16.0,3.184916367764073
19.98798798798799,4.507405268303338
23.975975975975977,4.606607241602831
28.01201201201201,4.6787341259603
32.0,4.863747375143898
35.987987987987985,4.991999062797336
39.97597597597598,4.980773876820317
44.012012012012015,5.478033425560597
48.0,5.12936619578913
