time,A
0.0,0.15531809188569268
3.987987987987988,0.1584132565120604
7.975975975975976,0.2597551974847612
12.012012012012011,1.7888399202872969
16.0,3.46392425799016
19.98798798798799,4.120979804209314
23.975975975975977,4.3227834332387225
28.01201201201201,4.642948793527094
32.0,5.070775791523041
35.987987987987985,4.81543877513681
39.97597597597598,5.212605612863317
44.012012012012015,5.374292577111296
48.0,5.1119705575930725
