time,B
0.0,0.2973846164284792
3.987987987987988,0.15111804708517929
7.975975975975976,4.33464327179857
12.012012012012011,7.670888582077174
16.0,8.564767024924421
19.98798798798799,9.537327159244036
23.975975975975977,10.036671602844494
28.01201201201201,9.633603887143744
32.0,9.835037442469508
35.987987987987985,10.324624435991593
39.97597597597598,10.491660840441746
44.012012012012015,10.119088405111514
48.0,10.189985242581589
